SZA;CTO;AOD
19.547;304.7726;0.1079
19.547;304.8547;0.1081
19.547;304.9415;0.1084
19.547;305.0494;0.1088
19.547;305.1273;0.1089
19.547;305.1725;0.1094
19.547;305.237;0.11
19.547;305.2823;0.1108
19.547;305.322;0.1117
19.547;305.3563;0.1128
19.547;305.384;0.1141
19.547;305.3941;0.1155
19.547;305.4086;0.117
19.547;305.409;0.1184
19.547;305.3998;0.1198
19.547;305.3842;0.1211
19.547;305.3701;0.1221
19.547;305.362;0.1229
19.547;305.3699;0.1233
19.547;305.3902;0.1236
19.547;305.407;0.1236
19.547;305.4166;0.1234
19.547;305.4408;0.123
19.547;305.4938;0.1228
19.547;305.5472;0.1224
19.547;305.6087;0.122
19.547;305.6798;0.1215
19.547;305.7627;0.121
19.547;305.8498;0.1204
19.547;305.9607;0.1197
19.547;306.0897;0.1188
19.547;306.2182;0.1177
19.547;306.3582;0.1169
19.547;306.4507;0.116
19.547;306.5173;0.1147
19.547;306.5447;0.1141
19.547;306.6306;0.1133
19.547;306.6362;0.1138
19.547;306.62;0.1157
19.547;306.6271;0.1189
19.547;306.5494;0.1223
19.547;306.4273;0.1278
19.547;306.2949;0.1343
19.547;306.1695;0.1401
19.547;305.9972;0.1441
19.547;305.7832;0.1461
19.547;305.5412;0.1476
19.547;305.3084;0.1485
19.547;305.0916;0.1487
19.547;304.8773;0.1484
19.547;304.6648;0.1472
19.547;304.4607;0.1455
19.547;304.2628;0.1435
19.547;304.0697;0.1414
19.547;303.8729;0.1392
19.547;303.6878;0.1368
19.547;303.5213;0.1347
19.547;303.3707;0.1324
19.547;303.2166;0.1301
19.547;303.0508;0.1278
19.547;302.885;0.1254
19.547;302.718;0.123
19.547;302.5473;0.12
19.547;302.3665;0.1162
19.547;302.2244;0.1119
19.547;301.9557;0.1073
19.547;301.6066;0.1028
19.547;301.2912;0.0993
19.547;301.3142;0.0976
19.547;301.5026;0.0991
19.547;301.7577;0.1015
19.547;301.8523;0.1044
18.556;300.3644;0.1058
18.556;300.3946;0.1067
18.556;300.4218;0.1072
18.556;300.4469;0.1074
18.556;300.4761;0.1073
18.556;300.5249;0.1071
18.556;300.5952;0.1067
18.556;300.664;0.1063
18.556;300.7698;0.1057
18.556;300.8788;0.1052
18.556;301.0046;0.1049
18.556;301.155;0.1049
18.556;301.3247;0.1052
18.556;301.5266;0.1056
18.556;301.7461;0.1061
18.556;301.9926;0.1067
18.556;302.2574;0.1071
18.556;302.5256;0.1074
18.556;302.8007;0.1075
18.556;303.0725;0.1074
18.556;303.3205;0.1072
18.556;303.5801;0.1071
18.556;303.8276;0.1069
18.556;304.0817;0.1067
18.556;304.3475;0.1063
18.556;304.5903;0.1055
18.556;304.8539;0.1047
18.556;305.1174;0.1039
18.556;305.3749;0.1032
18.556;305.6364;0.1026
18.556;305.8885;0.1021
18.556;306.1285;0.1016
18.556;306.3701;0.1011
18.556;306.616;0.1008
18.556;306.8697;0.1005
18.556;307.12;0.1002
18.556;307.3585;0.1
18.556;307.5956;0.0997
18.556;307.8135;0.0993
18.556;308.0317;0.0989
18.556;308.2183;0.0986
18.556;308.3884;0.0985
18.556;308.5509;0.0983
18.556;308.6804;0.0981
18.556;308.7985;0.098
18.556;308.9184;0.098
18.556;308.966;0.0979
18.556;309.0282;0.0977
18.556;309.0521;0.0976
18.556;309.0356;0.0973
18.556;309.0425;0.0971
18.556;308.9932;0.0967
18.556;308.9438;0.0961
18.556;308.8874;0.0957
18.556;308.8097;0.0954
18.556;308.7277;0.0953
18.556;308.6509;0.0953
18.556;308.5486;0.0954
18.556;308.4287;0.0953
18.556;308.3144;0.0952
18.556;308.2048;0.0951
18.556;308.0763;0.095
18.556;307.9267;0.0949
18.556;307.7775;0.0945
18.556;307.6367;0.0941
18.556;307.4878;0.0936
18.556;307.3179;0.0931
18.556;307.1332;0.0924
18.556;306.9094;0.0922
18.556;306.6643;0.0918
18.556;306.4054;0.0915
18.556;306.1711;0.0911
18.556;305.9425;0.0907
18.556;305.7146;0.0903
18.556;305.4787;0.09
18.556;305.2427;0.0897
18.556;304.9994;0.0895
18.556;304.7561;0.0892
18.556;304.5046;0.0891
18.556;304.2657;0.0891
18.556;304.0266;0.0889
18.556;303.7913;0.0886
18.556;303.5687;0.0883
18.556;303.3424;0.0882
18.556;303.1047;0.0878
18.556;302.86;0.0876
18.556;302.6246;0.0873
18.556;302.4184;0.0871
18.556;302.2537;0.087
18.556;302.1117;0.0868
18.556;302.0219;0.0865
18.556;301.9414;0.086
18.556;301.8532;0.0855
18.556;301.7818;0.0851
18.556;301.7349;0.0852
18.556;301.6903;0.0854
18.556;301.6408;0.0856
18.556;301.6121;0.0858
18.556;301.602;0.0859
18.556;301.6203;0.0859
18.556;301.6566;0.0856
18.556;301.7244;0.085
18.556;301.7892;0.084
18.556;301.7967;0.0823
18.556;301.8176;0.0794
18.556;301.7043;0.0727
18.556;301.3497;0.064
18.556;300.6908;0.0585
18.556;299.6532;0.061
18.556;298.8722;0.0727
18.556;299.016;0.0964
18.556;299.5573;0.1167
18.556;299.6896;0.134
18.556;299.8166;0.1383
18.556;299.9279;0.1394
18.556;299.9081;0.137
18.556;299.846;0.1332
18.556;299.7052;0.13
18.556;299.6566;0.1285
18.556;299.658;0.1283
18.556;299.6807;0.1293
18.556;299.7238;0.1317
18.556;299.8087;0.1349
18.556;299.8012;0.1378
18.556;299.7858;0.139
18.556;299.8;0.1399
18.556;299.8465;0.1408
18.556;299.8941;0.1415
18.556;299.9977;0.1419
18.556;300.128;0.1417
18.556;300.2618;0.1409
18.556;300.395;0.1394
18.556;300.5457;0.138
18.556;300.6987;0.1369
18.556;300.8411;0.1355
18.556;301.007;0.1341
18.556;301.1199;0.1328
18.556;301.2496;0.1314
18.556;301.3508;0.13
18.556;301.4114;0.1286
18.556;301.5128;0.1274
18.556;301.5693;0.1266
18.556;301.6328;0.126
18.556;301.7049;0.1254
18.556;301.7586;0.1248
18.556;301.8035;0.1242
18.556;301.8616;0.1235
18.556;301.9072;0.1228
18.556;301.9448;0.1223
18.556;301.9742;0.1216
18.556;302.0052;0.121
18.556;302.0345;0.1206
18.556;302.0333;0.1201
18.556;302.0074;0.1196
18.556;301.9963;0.1191
18.556;301.9894;0.1187
18.556;301.9802;0.1184
18.556;301.9729;0.1181
18.556;301.9642;0.1175
18.556;301.9426;0.1168
18.556;301.9025;0.1161
18.556;301.8703;0.1156
18.556;301.845;0.1152
18.556;301.8136;0.1148
18.556;301.7858;0.1145
18.556;301.7582;0.1143
18.556;301.7328;0.1141
18.556;301.708;0.1139
18.556;301.6701;0.1137
18.556;301.6368;0.1137
18.556;301.5953;0.1136
18.556;301.5422;0.1136
18.556;301.5095;0.1135
18.556;301.4595;0.1131
18.556;301.4172;0.1128
18.556;301.3858;0.1124
18.556;301.3534;0.1121
18.556;301.3234;0.1118
18.556;301.303;0.1114
18.556;301.2838;0.111
18.556;301.2878;0.1106
18.556;301.2747;0.1098
18.556;301.2431;0.1091
18.556;301.2065;0.1086
18.556;301.1688;0.1079
18.556;301.1199;0.1074
18.556;301.0756;0.1071
18.556;301.0498;0.1067
18.556;301.0127;0.1064
18.556;300.9609;0.1059
18.556;300.8992;0.1053
18.556;300.8476;0.1047
18.556;300.7967;0.1043
18.556;300.7236;0.104
18.556;300.6302;0.104
18.556;300.5529;0.104
18.556;300.4681;0.104
18.556;300.3679;0.1043
18.556;300.2747;0.1045
18.556;300.1962;0.1048
18.556;300.0759;0.1051
18.556;300.0062;0.1058
18.556;299.8949;0.1069
18.556;299.791;0.1084
18.556;299.7242;0.1098
18.556;299.6047;0.1115
18.556;299.5398;0.1133
18.556;299.4702;0.1151
18.556;299.3879;0.1166
18.556;299.3103;0.1176
18.556;299.2498;0.1185
18.556;299.1976;0.1192
18.556;299.1486;0.1197
18.556;299.1075;0.1196
18.556;299.0727;0.1192
18.556;299.0415;0.1188
18.556;299.0094;0.1183
18.556;298.9724;0.1178
18.556;298.9438;0.1172
18.556;298.9193;0.1166
18.556;298.9068;0.1161
18.556;298.9031;0.1155
18.556;298.9056;0.1149
18.556;298.901;0.1143
18.556;298.8793;0.1138
18.556;298.8902;0.1135
18.556;298.8585;0.1131
18.556;298.8537;0.1127
18.556;298.8535;0.1122
18.556;298.8262;0.1116
18.556;298.8394;0.1108
18.556;298.8187;0.1101
18.556;298.81;0.1093
18.556;298.8005;0.1087
18.556;298.7686;0.1081
18.556;298.7322;0.1073
18.556;298.7029;0.1066
18.556;298.6453;0.106
18.556;298.5744;0.1054
18.556;298.5085;0.1048
18.556;298.4447;0.104
18.556;298.3677;0.1032
18.556;298.2681;0.1026
18.556;298.1724;0.1022
18.556;298.0987;0.1017
18.556;298.0359;0.1013
18.556;297.984;0.101
18.556;297.9437;0.1005
18.556;297.9031;0.1002
18.556;297.8509;0.1
18.556;297.7963;0.0999
18.556;297.7715;0.0998
18.556;297.756;0.0996
18.556;297.7469;0.0995
18.556;297.7506;0.0994
18.556;297.7762;0.0993
18.556;297.822;0.0992
18.556;297.8808;0.0991
18.556;297.9524;0.099
18.556;298.0384;0.0989
18.556;298.125;0.0987
18.556;298.2073;0.0986
18.556;298.3051;0.0984
18.556;298.4105;0.0984
18.556;298.5196;0.0984
18.556;298.6475;0.0984
18.556;298.7849;0.0985
18.556;298.9245;0.0986
18.556;299.0711;0.0987
18.556;299.2285;0.0988
18.556;299.4137;0.099
18.556;299.5937;0.0992
18.556;299.7638;0.0995
18.556;299.9281;0.0999
18.556;300.0942;0.1003
18.556;300.2567;0.1008
18.556;300.4221;0.1012
18.556;300.5947;0.1017
18.556;300.762;0.102
18.556;300.915;0.1022
18.556;301.0548;0.1022
18.556;301.1978;0.1021
18.556;301.3397;0.102
18.556;301.462;0.102
18.556;301.5711;0.1021
18.556;301.6887;0.1022
18.556;301.7901;0.1023
18.556;301.8749;0.1025
18.556;301.9555;0.1029
18.556;302.0456;0.1033
18.556;302.1016;0.1038
18.556;302.1952;0.1044
18.556;302.2567;0.105
18.556;302.2847;0.1058
18.556;302.3339;0.1068
18.556;302.3219;0.1078
18.556;302.3317;0.109
18.556;302.3236;0.1104
18.556;302.3122;0.1118
18.556;302.3028;0.1134
18.556;302.2886;0.115
18.556;302.2578;0.1165
18.556;302.2294;0.1181
18.556;302.2052;0.1195
18.556;302.1854;0.1205
18.556;302.1703;0.1213
18.556;302.1651;0.1218
18.556;302.1725;0.1221
18.556;302.1959;0.1222
18.556;302.2215;0.122
18.556;302.2634;0.1215
18.556;302.3245;0.1212
18.556;302.3983;0.1208
18.556;302.4785;0.1202
18.556;302.5583;0.1194
18.556;302.6957;0.1186
18.556;302.8047;0.1177
18.556;302.9439;0.1165
18.556;303.1165;0.115
18.556;303.284;0.1129
18.556;303.4584;0.1104
18.556;303.5073;0.1077
18.556;303.5175;0.1057
18.556;303.5403;0.1061
18.556;303.6419;0.1077
18.556;303.7101;0.1116
18.556;303.7656;0.1164
18.556;303.7849;0.1215
18.556;303.7821;0.1259
18.556;303.8147;0.1311
18.556;303.8432;0.1376
18.556;303.8105;0.1435
18.556;303.6495;0.1465
18.556;303.4431;0.148
18.556;303.2302;0.1492
18.556;303.0266;0.1497
18.556;302.8338;0.1493
18.556;302.6553;0.1482
18.556;302.4723;0.1462
18.556;302.2854;0.1442
18.556;302.1002;0.1421
18.556;301.9497;0.1399
18.556;301.8006;0.1377
18.556;301.6473;0.1353
18.556;301.495;0.1333
18.556;301.3592;0.1312
18.556;301.2397;0.129
18.556;301.1285;0.1269
18.556;301.0255;0.1249
18.556;300.9103;0.1225
18.556;300.7791;0.1196
18.556;300.6267;0.1163
18.556;300.5233;0.113
18.556;300.3668;0.1091
18.556;300.0801;0.105
18.556;299.7762;0.1023
18.556;299.7121;0.1011
18.556;299.8064;0.102
18.556;300.097;0.1025
18.556;300.293;0.1039
17.566;298.9367;0.1047
17.566;298.9979;0.1042
17.566;299.0568;0.1038
17.566;299.1168;0.1035
17.566;299.1749;0.1031
17.566;299.2561;0.1027
17.566;299.3562;0.1024
17.566;299.4493;0.1022
17.566;299.5848;0.1017
17.566;299.7327;0.1014
17.566;299.8771;0.1013
17.566;300.0339;0.1013
17.566;300.2196;0.1016
17.566;300.4441;0.1021
17.566;300.6826;0.1028
17.566;300.928;0.1035
17.566;301.201;0.1039
17.566;301.476;0.104
17.566;301.7443;0.104
17.566;302.002;0.1041
17.566;302.262;0.1041
17.566;302.5096;0.104
17.566;302.7602;0.1038
17.566;303.0095;0.1033
17.566;303.2543;0.1028
17.566;303.5015;0.1021
17.566;303.7554;0.1014
17.566;304.0168;0.1006
17.566;304.2708;0.0998
17.566;304.5153;0.0992
17.566;304.7377;0.0986
17.566;304.9692;0.0981
17.566;305.2054;0.0977
17.566;305.4399;0.0973
17.566;305.6708;0.0969
17.566;305.9022;0.0967
17.566;306.1289;0.0965
17.566;306.3558;0.0963
17.566;306.549;0.096
17.566;306.7408;0.0955
17.566;306.9071;0.0953
17.566;307.0524;0.0952
17.566;307.1958;0.095
17.566;307.3088;0.0947
17.566;307.4086;0.0946
17.566;307.4632;0.0945
17.566;307.4874;0.0943
17.566;307.5006;0.094
17.566;307.4815;0.0937
17.566;307.454;0.0935
17.566;307.4017;0.0931
17.566;307.3348;0.0926
17.566;307.2506;0.0921
17.566;307.1438;0.0916
17.566;307.0172;0.0914
17.566;306.921;0.0913
17.566;306.7968;0.0911
17.566;306.6464;0.0909
17.566;306.502;0.0907
17.566;306.3801;0.0905
17.566;306.2434;0.0903
17.566;306.0623;0.09
17.566;305.8933;0.0896
17.566;305.7431;0.0891
17.566;305.5885;0.0886
17.566;305.4144;0.0879
17.566;305.2228;0.0872
17.566;305.001;0.0865
17.566;304.7473;0.086
17.566;304.4902;0.0855
17.566;304.2549;0.0849
17.566;304.0267;0.0845
17.566;303.7963;0.0842
17.566;303.5562;0.0838
17.566;303.3048;0.0835
17.566;303.0501;0.0832
17.566;302.7845;0.0831
17.566;302.5177;0.0831
17.566;302.2453;0.0831
17.566;301.9867;0.0831
17.566;301.7283;0.0829
17.566;301.4702;0.0826
17.566;301.2225;0.0823
17.566;300.9764;0.0822
17.566;300.7186;0.0818
17.566;300.4539;0.0816
17.566;300.198;0.0814
17.566;299.9684;0.0813
17.566;299.7731;0.0812
17.566;299.5956;0.081
17.566;299.452;0.0806
17.566;299.3462;0.0802
17.566;299.2512;0.08
17.566;299.1704;0.08
17.566;299.0988;0.0803
17.566;299.0299;0.0808
17.566;298.9603;0.0816
17.566;298.9123;0.0822
17.566;298.8886;0.0828
17.566;298.9076;0.0833
17.566;298.9112;0.0834
17.566;298.9334;0.0832
17.566;298.9924;0.0827
17.566;299.027;0.0817
17.566;299.0548;0.079
17.566;298.8902;0.0715
17.566;298.527;0.0617
17.566;297.8516;0.0559
17.566;296.5037;0.0575
17.566;295.3482;0.0674
17.566;295.3394;0.092
17.566;295.9563;0.118
17.566;296.4777;0.1419
17.566;296.6089;0.1454
17.566;296.6319;0.1446
17.566;296.6378;0.1405
17.566;296.6289;0.1356
17.566;296.5285;0.1312
17.566;296.4759;0.1281
17.566;296.4579;0.1268
17.566;296.4535;0.127
17.566;296.5527;0.1289
17.566;296.7657;0.1314
17.566;296.7979;0.1358
17.566;296.8006;0.1376
17.566;296.8465;0.1386
17.566;296.9388;0.1395
17.566;297.0294;0.1403
17.566;297.1771;0.1408
17.566;297.3441;0.1408
17.566;297.511;0.1399
17.566;297.6687;0.1385
17.566;297.8559;0.1374
17.566;298.0593;0.1363
17.566;298.2561;0.1347
17.566;298.4235;0.133
17.566;298.5808;0.1315
17.566;298.7241;0.1299
17.566;298.8423;0.1283
17.566;298.9603;0.1271
17.566;299.0686;0.1259
17.566;299.1908;0.1249
17.566;299.3048;0.1242
17.566;299.3897;0.1234
17.566;299.4546;0.1228
17.566;299.5519;0.122
17.566;299.6282;0.1212
17.566;299.6905;0.1205
17.566;299.7512;0.1198
17.566;299.8205;0.1191
17.566;299.8633;0.1185
17.566;299.8726;0.1181
17.566;299.8725;0.1174
17.566;299.87;0.1167
17.566;299.8821;0.1163
17.566;299.8789;0.1158
17.566;299.8652;0.1153
17.566;299.8357;0.1148
17.566;299.7887;0.114
17.566;299.7415;0.1131
17.566;299.7032;0.1125
17.566;299.6551;0.1119
17.566;299.6086;0.1114
17.566;299.5503;0.111
17.566;299.4976;0.1105
17.566;299.44;0.11
17.566;299.3761;0.1095
17.566;299.316;0.109
17.566;299.2465;0.1086
17.566;299.1809;0.1082
17.566;299.1069;0.1079
17.566;299.0163;0.1075
17.566;298.9473;0.1072
17.566;298.8618;0.1066
17.566;298.7806;0.1061
17.566;298.7079;0.1056
17.566;298.6339;0.1052
17.566;298.5641;0.1049
17.566;298.5103;0.1045
17.566;298.4495;0.104
17.566;298.3873;0.1035
17.566;298.3351;0.1029
17.566;298.28;0.1024
17.566;298.2162;0.1019
17.566;298.1345;0.1014
17.566;298.0436;0.1011
17.566;297.9471;0.101
17.566;297.8679;0.1007
17.566;297.7935;0.1006
17.566;297.7332;0.1003
17.566;297.6314;0.1001
17.566;297.5117;0.0998
17.566;297.4182;0.0998
17.566;297.3282;0.0999
17.566;297.2224;0.1002
17.566;297.0894;0.1004
17.566;296.9988;0.1008
17.566;296.8963;0.1012
17.566;296.7907;0.1017
17.566;296.6809;0.1024
17.566;296.5979;0.1032
17.566;296.4956;0.1042
17.566;296.3903;0.1058
17.566;296.3011;0.1076
17.566;296.2087;0.1096
17.566;296.1354;0.1121
17.566;296.0735;0.1144
17.566;296.0151;0.1162
17.566;295.9496;0.1176
17.566;295.8765;0.1186
17.566;295.8133;0.1198
17.566;295.7828;0.1206
17.566;295.7578;0.1208
17.566;295.7299;0.1202
17.566;295.7038;0.1193
17.566;295.6953;0.1184
17.566;295.6987;0.1174
17.566;295.6998;0.1163
17.566;295.7206;0.1155
17.566;295.74;0.1148
17.566;295.7627;0.1141
17.566;295.7866;0.1134
17.566;295.8254;0.1129
17.566;295.8592;0.1123
17.566;295.8803;0.112
17.566;295.8937;0.1115
17.566;295.917;0.1109
17.566;295.9356;0.1102
17.566;295.9615;0.1097
17.566;295.9948;0.1091
17.566;296.0121;0.1084
17.566;296.0345;0.1076
17.566;296.0549;0.1068
17.566;296.0654;0.1062
17.566;296.0493;0.1055
17.566;296.0542;0.1049
17.566;296.034;0.1041
17.566;295.9884;0.1036
17.566;295.9454;0.1029
17.566;295.9188;0.1021
17.566;295.873;0.1012
17.566;295.7933;0.1002
17.566;295.7171;0.0994
17.566;295.6663;0.0989
17.566;295.6344;0.0984
17.566;295.6051;0.098
17.566;295.5862;0.0976
17.566;295.5673;0.0971
17.566;295.5491;0.0966
17.566;295.5313;0.0964
17.566;295.5304;0.0963
17.566;295.541;0.0962
17.566;295.5527;0.0961
17.566;295.5639;0.096
17.566;295.587;0.096
17.566;295.6258;0.0959
17.566;295.6793;0.0958
17.566;295.7463;0.0956
17.566;295.825;0.0952
17.566;295.919;0.0949
17.566;296.0162;0.0945
17.566;296.1062;0.0941
17.566;296.2101;0.0938
17.566;296.3116;0.0936
17.566;296.4179;0.0934
17.566;296.5425;0.0935
17.566;296.6773;0.0937
17.566;296.818;0.0938
17.566;296.9647;0.0938
17.566;297.112;0.0938
17.566;297.2615;0.0937
17.566;297.4233;0.0937
17.566;297.5891;0.0939
17.566;297.7475;0.0942
17.566;297.8936;0.0946
17.566;298.0332;0.095
17.566;298.1598;0.0955
17.566;298.2849;0.0959
17.566;298.4148;0.0962
17.566;298.5521;0.0965
17.566;298.6512;0.0966
17.566;298.7305;0.0966
17.566;298.8291;0.0968
17.566;298.933;0.0972
17.566;299.0253;0.0974
17.566;299.0896;0.0977
17.566;299.1761;0.0981
17.566;299.2492;0.0986
17.566;299.3043;0.0991
17.566;299.3546;0.0996
17.566;299.4196;0.1003
17.566;299.4588;0.1012
17.566;299.4946;0.102
17.566;299.493;0.1032
17.566;299.4802;0.1043
17.566;299.4653;0.1055
17.566;299.4375;0.107
17.566;299.3986;0.1086
17.566;299.3549;0.1101
17.566;299.3041;0.1118
17.566;299.2496;0.1136
17.566;299.2196;0.1155
17.566;299.1944;0.1172
17.566;299.1674;0.1188
17.566;299.1375;0.12
17.566;299.1209;0.121
17.566;299.1164;0.1216
17.566;299.1176;0.122
17.566;299.1423;0.1221
17.566;299.1742;0.1218
17.566;299.2188;0.1214
17.566;299.2797;0.1208
17.566;299.3739;0.1202
17.566;299.4961;0.1193
17.566;299.621;0.1184
17.566;299.754;0.1172
17.566;299.9146;0.1154
17.566;300.0845;0.1131
17.566;300.2973;0.1099
17.566;300.5106;0.1062
17.566;300.5826;0.1015
17.566;300.5424;0.0977
17.566;300.5714;0.0963
17.566;300.6492;0.0969
17.566;300.8141;0.0998
17.566;300.9068;0.1058
17.566;300.8562;0.1136
17.566;300.78;0.1194
17.566;300.7843;0.1225
17.566;300.9591;0.1286
17.566;301.2688;0.1371
17.566;301.4447;0.1444
17.566;301.3801;0.1476
17.566;301.1996;0.1487
17.566;301.0215;0.1497
17.566;300.8441;0.1498
17.566;300.6754;0.1489
17.566;300.5248;0.1474
17.566;300.3675;0.1451
17.566;300.2067;0.143
17.566;300.0596;0.1409
17.566;299.9439;0.1386
17.566;299.8311;0.1361
17.566;299.7118;0.1337
17.566;299.5892;0.1313
17.566;299.4795;0.1291
17.566;299.3865;0.1273
17.566;299.3072;0.1255
17.566;299.2426;0.1236
17.566;299.1698;0.1212
17.566;299.0783;0.1185
17.566;298.9573;0.1156
17.566;298.8759;0.1128
17.566;298.8333;0.11
17.566;298.7447;0.107
17.566;298.5885;0.1049
17.566;298.4995;0.1043
17.566;298.5512;0.107
17.566;298.711;0.1059
17.566;298.8571;0.1051
16.577;297.4493;0.103
16.577;297.5316;0.1018
16.577;297.614;0.101
16.577;297.7073;0.1003
16.577;297.8072;0.0997
16.577;297.9155;0.0994
16.577;298.0468;0.0991
16.577;298.1691;0.0989
16.577;298.3277;0.0987
16.577;298.4968;0.0986
16.577;298.6654;0.0987
16.577;298.83;0.0988
16.577;299.0155;0.0988
16.577;299.2456;0.0991
16.577;299.505;0.0997
16.577;299.7532;0.1003
16.577;300.0104;0.1007
16.577;300.286;0.1007
16.577;300.5505;0.1007
16.577;300.7958;0.1007
16.577;301.0656;0.1007
16.577;301.3194;0.1005
16.577;301.5615;0.1002
16.577;301.7976;0.0997
16.577;302.0401;0.0992
16.577;302.2771;0.0987
16.577;302.512;0.0982
16.577;302.7638;0.0977
16.577;303.0137;0.0971
16.577;303.2534;0.0965
16.577;303.4898;0.0957
16.577;303.7129;0.0952
16.577;303.9244;0.0947
16.577;304.1301;0.0943
16.577;304.3427;0.0939
16.577;304.5518;0.0936
16.577;304.7586;0.0933
16.577;304.9637;0.093
16.577;305.1318;0.0927
16.577;305.2902;0.0924
16.577;305.4302;0.0923
16.577;305.5651;0.0923
16.577;305.6805;0.0921
16.577;305.7574;0.0919
16.577;305.8303;0.0918
16.577;305.8534;0.0917
16.577;305.8386;0.0915
16.577;305.8253;0.0911
16.577;305.7816;0.0908
16.577;305.718;0.0904
16.577;305.6256;0.0898
16.577;305.5374;0.0894
16.577;305.4014;0.0889
16.577;305.2559;0.0884
16.577;305.1294;0.088
16.577;305.0033;0.0877
16.577;304.8236;0.0873
16.577;304.6536;0.087
16.577;304.5004;0.0866
16.577;304.3509;0.0863
16.577;304.1622;0.0858
16.577;303.9611;0.0852
16.577;303.7781;0.0846
16.577;303.6028;0.084
16.577;303.4129;0.0832
16.577;303.2084;0.0825
16.577;302.965;0.0818
16.577;302.7223;0.081
16.577;302.476;0.0804
16.577;302.2331;0.0799
16.577;301.9929;0.0795
16.577;301.7527;0.0791
16.577;301.5082;0.0787
16.577;301.2497;0.0783
16.577;300.9806;0.078
16.577;300.7066;0.0777
16.577;300.4261;0.0776
16.577;300.1512;0.0776
16.577;299.8757;0.0776
16.577;299.6035;0.0777
16.577;299.3245;0.0776
16.577;299.0452;0.0774
16.577;298.7707;0.077
16.577;298.4998;0.0768
16.577;298.2222;0.0765
16.577;297.9415;0.0764
16.577;297.669;0.0762
16.577;297.4159;0.076
